cable_id,cable_name,lp_id,landing_point,country,landing_lat,landing_lon,capacity_mw,cable_type,install_year
india-europe-xpress-iex,India Europe Xpress (IEX),salalah-oman,"Salalah, Oman",Oman,,,,fiber_or_unknown,2026.0
india-europe-xpress-iex,India Europe Xpress (IEX),jeddah-saudi-arabia,"Jeddah, Saudi Arabia",Saudi Arabia,,,,fiber_or_unknown,2026.0
india-europe-xpress-iex,India Europe Xpress (IEX),neom-saudi-arabia,"Neom, Saudi Arabia",Saudi Arabia,,,,fiber_or_unknown,2026.0
india-europe-xpress-iex,India Europe Xpress (IEX),yanbu-saudi-arabia,"Yanbu, Saudi Arabia",Saudi Arabia,,,,fiber_or_unknown,2026.0
indigo-central,INDIGO-Central,alexandria-nsw-australia,"Alexandria, NSW, Australia",Australia,,,,fiber_or_unknown,2019.0
indigo-central,INDIGO-Central,perth-wa-australia,"Perth, WA, Australia",Australia,,,,fiber_or_unknown,2019.0
indigo-west,INDIGO-West,perth-wa-australia,"Perth, WA, Australia",Australia,,,,fiber_or_unknown,2019.0
indigo-west,INDIGO-West,jakarta-indonesia,"Jakarta, Indonesia",Indonesia,,,,fiber_or_unknown,2019.0
indigo-west,INDIGO-West,tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2019.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,bali-indonesia,"Bali, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,balikpapan-indonesia,"Balikpapan, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,dumai-indonesia,"Dumai, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,jakarta-indonesia,"Jakarta, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,madura-indonesia,"Madura, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,makassar-indonesia,"Makassar, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,manado-indonesia,"Manado, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,tarakan-indonesia,"Tarakan, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2018.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,baubau-indonesia,"Baubau, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,kawinda-nae-indonesia,"Kawinda Nae, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,kendari-indonesia,"Kendari, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,labuhan-bajo-indonesia,"Labuhan Bajo, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,luwuk-indonesia,"Luwuk, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,makassar-indonesia,"Makassar, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,morowali-indonesia,"Morowali, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,sanur-indonesia,"Sanur, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,selayar-indonesia,"Selayar, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
indonesia-tengah-cable-systems,Indonesia Tengah Cable Systems,wakatobi-indonesia,"Wakatobi, Indonesia",Indonesia,,,,fiber_or_unknown,2027.0
ingrid,INGRID,surville-france,"Surville, France",France,,,,fiber_or_unknown,2004.0
ingrid,INGRID,havelet-bay-guernsey,"Havelet Bay, Guernsey",Guernsey,,,,fiber_or_unknown,2004.0
ingrid,INGRID,archirondel-jersey,"Archirondel, Jersey",Jersey,,,,fiber_or_unknown,2004.0
ingrid,INGRID,greve-de-lecq-jersey,"Greve de Lecq, Jersey",Jersey,,,,fiber_or_unknown,2004.0
insica,INSICA,tanjung-bemban-indonesia,"Tanjung Bemban, Indonesia",Indonesia,,,,fiber_or_unknown,2026.0
insica,INSICA,tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2026.0
interchange-cable-network-1-icn1,Interchange Cable Network 1 (ICN1),suva-fiji,"Suva, Fiji",Fiji,,,,fiber_or_unknown,2014.0
interchange-cable-network-1-icn1,Interchange Cable Network 1 (ICN1),port-vila-vanuatu,"Port Vila, Vanuatu",Vanuatu,,,,fiber_or_unknown,2014.0
ioema-1,IOEMA-1,blaabjerg-denmark,"Blaabjerg, Denmark",Denmark,,,,fiber_or_unknown,2029.0
ioema-1,IOEMA-1,wilhelmshaven-germany,"Wilhelmshaven, Germany",Germany,,,,fiber_or_unknown,2029.0
ioema-1,IOEMA-1,eemshaven-netherlands,"Eemshaven, Netherlands",Netherlands,,,,fiber_or_unknown,2029.0
ioema-1,IOEMA-1,the-hague-netherlands,"The Hague, Netherlands",Netherlands,,,,fiber_or_unknown,2029.0
ioema-1,IOEMA-1,kristiansand-norway,"Kristiansand, Norway",Norway,,,,fiber_or_unknown,2029.0
ioema-1,IOEMA-1,dumpton-gap-united-kingdom,"Dumpton Gap, United Kingdom",United Kingdom,,,,fiber_or_unknown,2029.0
ioema-1,IOEMA-1,leiston-united-kingdom,"Leiston, United Kingdom",United Kingdom,,,,fiber_or_unknown,2029.0
ionian,Ionian,preveza-greece,"Preveza, Greece",Greece,,,,fiber_or_unknown,2023.0
ionian,Ionian,crotone-italy,"Crotone, Italy",Italy,,,,fiber_or_unknown,2023.0
iris,IRIS,thorlakshofn-iceland,"Thorlakshofn, Iceland",Iceland,,,,fiber_or_unknown,2023.0
iris,IRIS,galway-ireland,"Galway, Ireland",Ireland,,,,fiber_or_unknown,2023.0
isle-au-haut-cable,Isle Au Haut Cable,isle-au-haut-me-united-states,"Isle au Haut, ME, United States",United States,,,,fiber_or_unknown,2024.0
isle-au-haut-cable,Isle Au Haut Cable,stonington-me-united-states,"Stonington, ME, United States",United States,,,,fiber_or_unknown,2024.0
isles-of-scilly-cable,Isles of Scilly Cable,porthcressa-beach-united-kingdom,"Porthcressa Beach, United Kingdom",United Kingdom,,,,fiber_or_unknown,2014.0
isles-of-scilly-cable,Isles of Scilly Cable,porthcurno-united-kingdom,"Porthcurno, United Kingdom",United Kingdom,,,,fiber_or_unknown,2014.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),ashkelon-israel,"Ashkelon, Israel",Israel,,,,fiber_or_unknown,2000.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),haifa-israel,"Haifa, Israel",Israel,,,,fiber_or_unknown,2000.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),herzeliyya-israel,"Herzeliyya, Israel",Israel,,,,fiber_or_unknown,2000.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),nahariyya-israel,"Nahariyya, Israel",Israel,,,,fiber_or_unknown,2000.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),netanya-israel,"Netanya, Israel",Israel,,,,fiber_or_unknown,2000.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),rishon-lezion-israel,"Rishon Le’Zion, Israel",Israel,,,,fiber_or_unknown,2000.0
israel-coasting-1-ic-1,Israel Coasting 1 (IC-1),tel-aviv-israel,"Tel Aviv, Israel",Israel,,,,fiber_or_unknown,2000.0
italy-albania,Italy-Albania,durres-albania,"Durres, Albania",Albania,,,,fiber_or_unknown,1997.0
italy-albania,Italy-Albania,bari-italy,"Bari, Italy",Italy,,,,fiber_or_unknown,1997.0
italy-croatia,Italy-Croatia,umag-croatia,"Umag, Croatia",Croatia,,,,fiber_or_unknown,1994.0
italy-croatia,Italy-Croatia,mestre-italy,"Mestre, Italy",Italy,,,,fiber_or_unknown,1994.0
italy-greece-1-ig-1,Italy-Greece 1 (IG-1),aethos-greece,"Aethos, Greece",Greece,,,,fiber_or_unknown,1995.0
italy-greece-1-ig-1,Italy-Greece 1 (IG-1),otranto-italy,"Otranto, Italy",Italy,,,,fiber_or_unknown,1995.0
italy-libya,Italy-Libya,mazara-del-vallo-italy,"Mazara del Vallo, Italy",Italy,,,,fiber_or_unknown,1998.0
italy-libya,Italy-Libya,tripoli-libya,"Tripoli, Libya",Libya,,,,fiber_or_unknown,1998.0
italy-malta,Italy-Malta,catania-italy,"Catania, Italy",Italy,,,,fiber_or_unknown,1994.0
italy-malta,Italy-Malta,st-georges-bay-malta,"St. George's Bay, Malta",Malta,,,,fiber_or_unknown,1994.0
italy-monaco,Italy-Monaco,savona-italy,"Savona, Italy",Italy,,,,fiber_or_unknown,1995.0
italy-monaco,Italy-Monaco,monte-carlo-monaco,"Monte Carlo, Monaco",Monaco,,,,fiber_or_unknown,1995.0
ithaafushi-maafushi-hulhumale,Ithaafushi-Maafushi-Hulhumale,hulhumale-maldives,"Hulhumale, Maldives",Maldives,,,,fiber_or_unknown,2025.0
ithaafushi-maafushi-hulhumale,Ithaafushi-Maafushi-Hulhumale,ithaafushi-maldives,"Ithaafushi, Maldives",Maldives,,,,fiber_or_unknown,2025.0
ithaafushi-maafushi-hulhumale,Ithaafushi-Maafushi-Hulhumale,maafushi-maldives,"Maafushi, Maldives",Maldives,,,,fiber_or_unknown,2025.0
ixchel,Ixchel,isla-de-cozumel-mexico,"Isla de Cozumel, Mexico",Mexico,,,,fiber_or_unknown,2007.0
ixchel,Ixchel,playa-del-carmen-mexico,"Playa del Carmen, Mexico",Mexico,,,,fiber_or_unknown,2007.0
izu-islands-cable-system,Izu Islands Cable System,hachijo-japan,"Hachijo, Japan",Japan,,,,fiber_or_unknown,1996.0
izu-islands-cable-system,Izu Islands Cable System,it-japan,"Itō, Japan",Japan,,,,fiber_or_unknown,1996.0
izu-islands-cable-system,Izu Islands Cable System,miyake-japan,"Miyake, Japan",Japan,,,,fiber_or_unknown,1996.0
izu-islands-cable-system,Izu Islands Cable System,oshima-japan,"Oshima, Japan",Japan,,,,fiber_or_unknown,1996.0
jaka2ladema,JaKa2LaDeMa,banjarmasin-indonesia,"Banjarmasin, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,beculuk-indonesia,"Beculuk, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,denpasar-indonesia,"Denpasar, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,gianyar-indonesia,"Gianyar, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,ketapang-indonesia,"Ketapang, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,mataram-indonesia,"Mataram, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,pankalan-indonesia,"Pankalan, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,pontianak-indonesia,"Pontianak, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,sangata-indonesia,"Sangata, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jaka2ladema,JaKa2LaDeMa,toweli-indonesia,"Toweli, Indonesia",Indonesia,,,,fiber_or_unknown,2010.0
jakabare,JAKABARE,sungai-kakap-indonesia,"Sungai Kakap, Indonesia",Indonesia,,,,fiber_or_unknown,2009.0
jakabare,JAKABARE,tanjung-bemban-indonesia,"Tanjung Bemban, Indonesia",Indonesia,,,,fiber_or_unknown,2009.0
jakabare,JAKABARE,tanjung-pakis-indonesia,"Tanjung Pakis, Indonesia",Indonesia,,,,fiber_or_unknown,2009.0
jakabare,JAKABARE,changi-north-singapore,"Changi North, Singapore",Singapore,,,,fiber_or_unknown,2009.0
jakarta-bangka-batam-singapore-b2js,Jakarta-Bangka-Batam-Singapore (B2JS),batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2013.0
jakarta-bangka-batam-singapore-b2js,Jakarta-Bangka-Batam-Singapore (B2JS),batu-prahu-indonesia,"Batu Prahu, Indonesia",Indonesia,,,,fiber_or_unknown,2013.0
jakarta-bangka-batam-singapore-b2js,Jakarta-Bangka-Batam-Singapore (B2JS),jakarta-indonesia,"Jakarta, Indonesia",Indonesia,,,,fiber_or_unknown,2013.0
jakarta-bangka-batam-singapore-b2js,Jakarta-Bangka-Batam-Singapore (B2JS),pesaren-indonesia,"Pesaren, Indonesia",Indonesia,,,,fiber_or_unknown,2013.0
jakarta-bangka-batam-singapore-b2js,Jakarta-Bangka-Batam-Singapore (B2JS),tanah-merah-singapore,"Tanah Merah, Singapore",Singapore,,,,fiber_or_unknown,2013.0
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2012.0
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),batu-prahu-indonesia,"Batu Prahu, Indonesia",Indonesia,,,,fiber_or_unknown,2012.0
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),bintan-indonesia,"Bintan, Indonesia",Indonesia,,,,fiber_or_unknown,2012.0
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),jakarta-indonesia,"Jakarta, Indonesia",Indonesia,,,,fiber_or_unknown,2012.0
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),pesaren-indonesia,"Pesaren, Indonesia",Indonesia,,,,fiber_or_unknown,2012.0
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),tanah-merah-singapore,"Tanah Merah, Singapore",Singapore,,,,fiber_or_unknown,2012.0
jakarta-surabaya-cable-system-jayabaya,Jakarta Surabaya Cable System (JAYABAYA),banyu-urip-indonesia,"Banyu Urip, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
jakarta-surabaya-cable-system-jayabaya,Jakarta Surabaya Cable System (JAYABAYA),cirebon-indonesia,"Cirebon, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
jakarta-surabaya-cable-system-jayabaya,Jakarta Surabaya Cable System (JAYABAYA),kendal-indonesia,"Kendal, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
jakarta-surabaya-cable-system-jayabaya,Jakarta Surabaya Cable System (JAYABAYA),tanjung-pakis-indonesia,"Tanjung Pakis, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
jako,JAKO,fukuoka-japan,"Fukuoka, Japan",Japan,,,,fiber_or_unknown,2027.0
jako,JAKO,busan-south-korea,"Busan, South Korea",South Korea,,,,fiber_or_unknown,2027.0
jalapati,Jalapati,candikusuma-indonesia,"Candikusuma, Indonesia",Indonesia,,,,fiber_or_unknown,2023.0
jalapati,Jalapati,muncar-indonesia,"Muncar, Indonesia",Indonesia,,,,fiber_or_unknown,2023.0
jambi-batam-cable-system-jiba,Jambi-Batam Cable System (JIBA),kuala-tungkal-indonesia,"Kuala Tungkal, Indonesia",Indonesia,,,,fiber_or_unknown,2014.0
jambi-batam-cable-system-jiba,Jambi-Batam Cable System (JIBA),tanjung-pinggir-indonesia,"Tanjung Pinggir, Indonesia",Indonesia,,,,fiber_or_unknown,2014.0
janna,Janna,cagliari-italy,"Cagliari, Italy",Italy,,,,fiber_or_unknown,2005.0
janna,Janna,civitavecchia-italy,"Civitavecchia, Italy",Italy,,,,fiber_or_unknown,2005.0
janna,Janna,mazara-del-vallo-italy,"Mazara del Vallo, Italy",Italy,,,,fiber_or_unknown,2005.0
janna,Janna,olbia-italy,"Olbia, Italy",Italy,,,,fiber_or_unknown,2005.0
japan-guam-australia-north-jga-n,Japan-Guam-Australia North (JGA-N),piti-guam,"Piti, Guam",Guam,,,,fiber_or_unknown,2020.0
japan-guam-australia-north-jga-n,Japan-Guam-Australia North (JGA-N),minamiboso-japan,"Minamiboso, Japan",Japan,,,,fiber_or_unknown,2020.0
japan-guam-australia-south-jga-s,Japan-Guam-Australia South (JGA-S),brookvale-nsw-australia,"Brookvale, NSW, Australia",Australia,,,,fiber_or_unknown,2020.0
japan-guam-australia-south-jga-s,Japan-Guam-Australia South (JGA-S),maroochydore-qld-australia,"Maroochydore, QLD, Australia",Australia,,,,fiber_or_unknown,2020.0
japan-guam-australia-south-jga-s,Japan-Guam-Australia South (JGA-S),piti-guam,"Piti, Guam",Guam,,,,fiber_or_unknown,2020.0
japan-information-highway-jih,Japan Information Highway (JIH),akita-japan,"Akita, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),chikura-japan,"Chikura, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),ibaraki-japan,"Ibaraki, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),ishikari-japan,"Ishikari, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),miyazaki-japan,"Miyazaki, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),naha-japan,"Naha, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),ninomiya-japan,"Ninomiya, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),sendai-japan,"Sendai, Japan",Japan,,,,fiber_or_unknown,1999.0
japan-information-highway-jih,Japan Information Highway (JIH),shima-japan,"Shima, Japan",Japan,,,,fiber_or_unknown,1999.0
jasuka,JaSuKa,bandar-lampung-indonesia,"Bandar Lampung, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
jasuka,JaSuKa,batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
jasuka,JaSuKa,dumai-indonesia,"Dumai, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
jasuka,JaSuKa,jakarta-indonesia,"Jakarta, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
jasuka,JaSuKa,pontianak-indonesia,"Pontianak, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
jasuka,JaSuKa,tanjung-pakis-indonesia,"Tanjung Pakis, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
jasuka,JaSuKa,tanjung-pandan-indonesia,"Tanjung Pandan, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
java-bali-cable-system-jbcs,Java Bali Cable System (JBCS),candikusuma-indonesia,"Candikusuma, Indonesia",Indonesia,,,,fiber_or_unknown,2013.0
java-bali-cable-system-jbcs,Java Bali Cable System (JBCS),muncar-indonesia,"Muncar, Indonesia",Indonesia,,,,fiber_or_unknown,2013.0
java-kalimantan-sulawesi-jakasusi,Java-Kalimantan-Sulawesi (JAKASUSI),aeng-batu-batu-indonesia,"Aeng Batu Batu, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
java-kalimantan-sulawesi-jakasusi,Java-Kalimantan-Sulawesi (JAKASUSI),banyu-urip-indonesia,"Banyu Urip, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
java-kalimantan-sulawesi-jakasusi,Java-Kalimantan-Sulawesi (JAKASUSI),takesung-indonesia,"Takesung, Indonesia",Indonesia,,,,fiber_or_unknown,2006.0
javali,JAVALI,benculuk-indonesia,"Benculuk, Indonesia",Indonesia,,,,fiber_or_unknown,2011.0
javali,JAVALI,jimbaran-indonesia,"Jimbaran, Indonesia",Indonesia,,,,fiber_or_unknown,2011.0
jeju-mainland-2,Jeju-Mainland 2,goheung-south-korea,"Goheung, South Korea",South Korea,,,,fiber_or_unknown,1996.0
jeju-mainland-2,Jeju-Mainland 2,goseong-ri-south-korea,"Goseong-ri, South Korea",South Korea,,,,fiber_or_unknown,1996.0
jeju-mainland-3,Jeju-Mainland 3,goseong-ri-south-korea,"Goseong-ri, South Korea",South Korea,,,,fiber_or_unknown,2000.0
jeju-mainland-3,Jeju-Mainland 3,mijo-myeon-south-korea,"Mijo-myeon, South Korea",South Korea,,,,fiber_or_unknown,2000.0
jeju-udo,Jeju-Udo,goseong-ri-south-korea,"Goseong-ri, South Korea",South Korea,,,,fiber_or_unknown,2023.0
jeju-udo,Jeju-Udo,udo-south-korea,"Udo, South Korea",South Korea,,,,fiber_or_unknown,2023.0
jerry-newton,Jerry Newton,north-salina-bonaire-sint-eustatius-and-saba,"North Salina, Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",,,,fiber_or_unknown,2007.0
jerry-newton,Jerry Newton,willemstad-curaao,"Willemstad, Curaçao",Curaçao,,,,fiber_or_unknown,2007.0
jonah,Jonah,tel-aviv-israel,"Tel Aviv, Israel",Israel,,,,fiber_or_unknown,2012.0
jonah,Jonah,bari-italy,"Bari, Italy",Italy,,,,fiber_or_unknown,2012.0
jscfs,JSCFS,black-river-jamaica,"Black River, Jamaica",Jamaica,,,,fiber_or_unknown,1997.0
jscfs,JSCFS,bull-bay-jamaica,"Bull Bay, Jamaica",Jamaica,,,,fiber_or_unknown,1997.0
jscfs,JSCFS,montego-bay-jamaica,"Montego Bay, Jamaica",Jamaica,,,,fiber_or_unknown,1997.0
jscfs,JSCFS,negril-jamaica,"Negril, Jamaica",Jamaica,,,,fiber_or_unknown,1997.0
junior,Junior,rio-de-janeiro-brazil,"Rio de Janeiro, Brazil",Brazil,,,,fiber_or_unknown,2018.0
junior,Junior,santos-brazil,"Santos, Brazil",Brazil,,,,fiber_or_unknown,2018.0
juno,JUNO,minamiboso-japan,"Minamiboso, Japan",Japan,,,,fiber_or_unknown,2025.0
juno,JUNO,shima-japan,"Shima, Japan",Japan,,,,fiber_or_unknown,2025.0
juno,JUNO,grover-beach-ca-united-states,"Grover Beach, CA, United States",United States,,,,fiber_or_unknown,2025.0
jupiter,JUPITER,maruyama-japan,"Maruyama, Japan",Japan,,,,fiber_or_unknown,2020.0
jupiter,JUPITER,shima-japan,"Shima, Japan",Japan,,,,fiber_or_unknown,2020.0
jupiter,JUPITER,daet-philippines,"Daet, Philippines",Philippines,,,,fiber_or_unknown,2020.0
jupiter,JUPITER,cloverdale-or-united-states,"Cloverdale, OR, United States",United States,,,,fiber_or_unknown,2020.0
jupiter,JUPITER,hermosa-beach-ca-united-states,"Hermosa Beach, CA, United States",United States,,,,fiber_or_unknown,2020.0
kafos,KAFOS,varna-bulgaria,"Varna, Bulgaria",Bulgaria,,,,fiber_or_unknown,1997.0
kafos,KAFOS,mangalia-romania,"Mangalia, Romania",Romania,,,,fiber_or_unknown,1997.0
kafos,KAFOS,igneada-turkey,"Igneada, Turkey",Turkey,,,,fiber_or_unknown,1997.0
kafos,KAFOS,istanbul-turkey,"Istanbul, Turkey",Turkey,,,,fiber_or_unknown,1997.0
kanawa,Kanawa,kourou-french-guiana,"Kourou, French Guiana",French Guiana,,,,fiber_or_unknown,2019.0
kanawa,Kanawa,schoelcher-martinique,"Schoelcher, Martinique",Martinique,,,,fiber_or_unknown,2019.0
kangaroo-island-2,Kangaroo Island 2,cape-jervis-sa-australia,"Cape Jervis, SA, Australia",Australia,,,,fiber_or_unknown,2024.0
kangaroo-island-2,Kangaroo Island 2,kingscote-sa-australia,"Kingscote, SA, Australia",Australia,,,,fiber_or_unknown,2024.0
kardesa,Kardesa,aheloy-bulgaria,"Aheloy, Bulgaria",Bulgaria,,,,fiber_or_unknown,2027.0
kardesa,Kardesa,poti-georgia,"Poti, Georgia",Georgia,,,,fiber_or_unknown,2027.0
kardesa,Kardesa,sile-turkey,"Sile, Turkey",Turkey,,,,fiber_or_unknown,2027.0
kardesa,Kardesa,odessa-ukraine,"Odessa, Ukraine",Ukraine,,,,fiber_or_unknown,2027.0
kattegat-2,Kattegat 2,lyngsa-denmark,"Lyngsa, Denmark",Denmark,,,,fiber_or_unknown,2001.0
kattegat-2,Kattegat 2,osterby-denmark,"Osterby, Denmark",Denmark,,,,fiber_or_unknown,2001.0
kattegat-2,Kattegat 2,vestero-denmark,"Vestero, Denmark",Denmark,,,,fiber_or_unknown,2001.0
kattegat-2,Kattegat 2,skalvik-sweden,"Skalvik, Sweden",Sweden,,,,fiber_or_unknown,2001.0
kattegat-cable,Kattegat Cable,saeby-denmark,"Saeby, Denmark",Denmark,,,,fiber_or_unknown,2027.0
kattegat-cable,Kattegat Cable,lerkil-sweden,"Lerkil, Sweden",Sweden,,,,fiber_or_unknown,2027.0
kerch-strait-cable,Kerch Strait Cable,ilyich-russia,"Ilyich, Russia",Russia,,,,fiber_or_unknown,2014.0
kerch-strait-cable,Kerch Strait Cable,kerch-ukraine,"Kerch, Ukraine",Ukraine,,,,fiber_or_unknown,2014.0
ketchcan1-submarine-fiber-cable-system,KetchCan1 Submarine Fiber Cable System,prince-rupert-bc-canada,"Prince Rupert, BC, Canada",Canada,,,,fiber_or_unknown,2020.0
ketchcan1-submarine-fiber-cable-system,KetchCan1 Submarine Fiber Cable System,ketchikan-ak-united-states,"Ketchikan, AK, United States",United States,,,,fiber_or_unknown,2020.0
kingisepp-kaliningrad-system-baltika,Kingisepp-Kaliningrad System (Baltika),kingisepp-russia,"Kingisepp, Russia",Russia,,,,fiber_or_unknown,2021.0
kingisepp-kaliningrad-system-baltika,Kingisepp-Kaliningrad System (Baltika),zelenogradsk-russia,"Zelenogradsk, Russia",Russia,,,,fiber_or_unknown,2021.0
kitadaito-island,Kitadaito Island,kitadaito-japan,"Kitadaito, Japan",Japan,,,,fiber_or_unknown,2022.0
kitadaito-island,Kitadaito Island,yaese-japan,"Yaese, Japan",Japan,,,,fiber_or_unknown,2022.0
kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),agatti-india,"Agatti, India",India,,,,fiber_or_unknown,2024.0
kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),amini-india,"Amini, India",India,,,,fiber_or_unknown,2024.0
kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),andrott-india,"Andrott, India",India,,,,fiber_or_unknown,2024.0
kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),bangaram-india,"Bangaram, India",India,,,,fiber_or_unknown,2024.0
kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),bitra-india,"Bitra, India",India,,,,fiber_or_unknown,2024.0
kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),chetlat-india,"Chetlat, India",India,,,,fiber_or_unknown,2024.0
